bedrooms,beds,bath,zipcode,host_is_superhost,review_scores_rating,time_quarter,has_pool,is_petfriendly,has_workspace,has_freeparking,has_gym,home_price_aprx,price,occupancy_rate
2,2,1.0,78729,0,5.0,Q3,0,0,1,1,0,457000,125.0,0.0185873605947955
4,8,3.0,78749,1,5.0,Q3,1,1,1,1,0,568000,703.0,0.0688073394495412
2,4,2.0,78702,1,4.97,Q3,0,1,1,1,0,613000,206.0,0.1783060921248142
1,1,1.0,78701,0,4.13,Q3,1,0,0,0,1,727000,220.0,0.0712377560106856
1,1,1.0,78751,1,4.87,Q3,0,1,1,1,0,636000,63.0,0.3767864876569943
1,1,1.0,78751,0,4.3,Q3,0,0,0,1,0,636000,100.0,0.4092769440654843
1,1,1.0,78744,0,5.0,Q3,1,1,1,1,0,358000,140.0,0.0654970760233918
2,2,1.5,78758,0,4.89,Q3,0,0,1,1,0,398000,120.0,0.0483091787439613
1,1,1.0,78757,1,4.95,Q3,0,0,1,1,0,612000,119.0,0.6751054852320675
1,1,1.0,78733,1,4.96,Q3,0,0,1,0,0,1120000,130.0,0.1588397790055248
2,3,1.0,78734,1,4.98,Q3,0,0,0,1,0,648000,122.0,0.1744591765526866
5,8,2.5,78704,1,5.0,Q3,0,0,1,0,0,802000,672.0,0.0784313725490196
3,7,2.5,78702,0,4.83,Q3,0,1,1,1,0,613000,275.0,0.4245283018867924
3,3,2.0,78754,1,4.89,Q3,1,1,1,1,0,385000,127.0,0.0750938673341677
1,1,1.0,78721,1,4.9,Q3,0,0,1,1,0,464000,136.0,0.1434034416826003
4,4,2.5,78704,1,5.0,Q3,0,0,1,1,0,802000,495.0,0.1137504182000669
4,5,3.0,78702,1,5.0,Q3,0,0,1,1,0,613000,339.0,0.0465332712889716
2,2,1.0,78745,1,4.95,Q3,0,1,1,0,0,456000,191.0,0.194888178913738
4,5,3.0,78745,0,4.9,Q3,0,1,1,1,0,456000,900.0,0.0976063211712758
3,7,2.5,78703,0,4.73,Q3,1,1,1,1,0,1324000,903.0,0.34375
2,4,2.0,78702,0,4.75,Q3,0,1,1,1,0,613000,257.0,0.4951856946354883
2,4,2.0,78702,0,4.84,Q3,0,1,1,1,0,613000,293.0,0.6944444444444444
3,5,2.5,78702,0,4.92,Q3,0,1,1,1,0,613000,249.0,0.3513909224011713
3,3,2.5,78745,1,4.88,Q3,0,1,0,1,0,456000,162.0,0.5309734513274337
1,1,1.0,78753,0,2.0,Q3,1,0,0,1,0,364000,165.0,0.0047801147227533
3,5,2.5,78702,0,4.85,Q3,0,1,1,1,0,613000,274.0,0.2050473186119873
2,6,1.5,78702,0,4.85,Q3,0,1,1,1,0,613000,222.0,0.4700854700854701
1,1,1.0,78745,0,4.56,Q3,0,1,1,1,0,456000,427.0,0.7
2,3,2.0,78741,1,4.82,Q3,0,0,1,0,0,397000,95.0,0.3271441202475685
2,3,2.0,78701,1,5.0,Q3,1,0,1,1,1,727000,238.0,0.0134048257372654
3,3,2.0,78754,1,5.0,Q3,0,0,1,1,0,385000,280.0,0.3667953667953668
1,1,1.0,78741,0,4.78,Q3,1,0,1,1,0,397000,102.0,0.3225806451612903
3,3,2.0,78749,1,5.0,Q3,0,0,1,0,0,568000,450.0,0.0231347599768652
3,4,1.0,78748,1,4.75,Q3,0,0,1,1,0,440000,139.0,0.5251641137855579
3,3,2.5,78759,1,4.94,Q3,0,0,1,1,0,661000,182.0,0.1370399373531715
3,3,2.5,78737,0,4.92,Q3,1,1,1,1,1,786000,304.0,0.1675257731958762
3,3,2.0,78702,1,4.94,Q3,0,1,1,1,0,613000,232.0,0.0844550013196094
4,6,2.0,78705,0,4.6,Q3,0,0,1,1,0,353000,262.0,0.4710341093665403
1,1,1.0,78702,1,4.87,Q3,1,1,1,0,1,613000,138.0,0.7
3,3,2.0,78729,1,4.79,Q3,0,1,1,1,0,457000,175.0,0.0713481036425084
2,2,2.0,78721,0,4.85,Q3,0,1,1,1,0,464000,1172.0,0.0324918770307423
4,4,2.0,78724,0,4.84,Q3,0,0,0,1,0,384000,250.0,0.1113063854715875
1,1,1.0,78745,0,4.98,Q3,0,0,0,0,0,456000,75.0,0.2876931273308471
3,4,3.5,78702,1,4.9,Q3,0,0,1,0,0,613000,216.0,0.0955518945634266
1,1,1.0,78741,0,4.33,Q3,1,0,1,1,1,397000,999.0,0.0892857142857142
5,10,3.0,78745,1,4.77,Q3,0,1,1,1,0,456000,205.0,0.2404371584699453
1,2,1.0,78703,1,5.0,Q3,0,1,1,1,0,1324000,190.0,0.2343352012226184
3,4,2.0,78753,0,5.0,Q3,0,1,1,0,0,364000,199.0,0.0500454959053685
2,3,1.0,78723,0,4.35,Q3,1,1,1,1,0,502000,84.0,0.7
2,2,1.0,78702,1,5.0,Q3,0,0,0,1,0,613000,201.0,0.1139772045590881
0,1,1.0,78702,0,5.0,Q3,1,0,1,0,1,613000,61.0,0.0125786163522012
1,4,1.0,78751,1,4.91,Q3,0,1,1,1,0,636000,199.0,0.2873008208594881
1,2,1.0,78751,1,4.97,Q3,1,1,0,1,0,636000,95.0,0.7
2,2,2.5,78741,1,5.0,Q3,1,0,0,1,0,397000,212.0,0.6155890168290522
1,2,1.0,78745,0,4.86,Q3,0,1,1,1,0,456000,204.0,0.0250447227191413
4,6,2.0,78729,1,4.82,Q3,0,1,1,1,0,457000,171.0,0.102979036410445
1,2,1.0,78704,0,4.94,Q3,0,1,1,1,0,802000,175.0,0.044931199101376
1,1,1.0,78704,0,5.0,Q3,0,0,1,1,0,802000,196.0,0.0903708320349018
1,2,1.0,78744,1,4.97,Q3,1,0,0,1,0,358000,62.0,0.2634245187436677
2,3,1.0,78734,0,4.68,Q3,1,1,1,1,0,648000,131.0,0.4611650485436893
3,4,1.5,78723,1,4.92,Q3,0,0,1,0,0,502000,104.0,0.0664540138224348
2,3,2.0,78741,1,4.88,Q3,0,0,1,1,0,397000,75.0,0.2496671105193076
2,3,2.0,78741,1,4.89,Q3,0,0,1,1,0,397000,76.0,0.3411371237458194
1,1,1.0,78758,0,4.76,Q3,1,1,1,1,1,398000,127.0,0.2640487474610697
2,3,1.0,78757,1,4.84,Q3,1,0,0,1,0,612000,150.0,0.0756972111553784
2,3,1.0,78723,1,4.96,Q3,0,1,1,1,0,502000,207.0,0.3975633215774287
0,1,1.0,78744,1,5.0,Q3,0,1,1,1,0,358000,201.0,0.0736377025036818
4,5,2.0,78759,1,5.0,Q3,0,1,1,0,0,661000,190.0,0.1875
4,4,2.5,78729,1,4.85,Q3,0,1,0,1,0,457000,328.0,0.2857142857142857
4,7,2.5,78744,1,4.95,Q3,0,0,1,1,0,358000,369.0,0.3775322283609576
2,2,1.0,78721,1,4.82,Q3,0,1,0,1,0,464000,86.0,0.4660560344827586
5,8,3.0,78702,1,4.8,Q3,0,1,1,0,0,613000,405.0,0.6474313863476425
5,10,3.0,78702,1,4.85,Q3,0,1,1,0,0,613000,398.0,0.5471956224350205
0,1,1.0,78752,0,4.63,Q3,1,1,1,1,1,422000,69.0,0.0923361034164358
0,2,1.0,78752,0,4.84,Q3,1,1,1,1,1,422000,74.0,0.0770178681454097
0,2,1.0,78752,0,4.69,Q3,1,1,1,1,1,422000,74.0,0.0404480398257622
0,2,1.0,78752,0,4.69,Q3,1,1,1,1,1,422000,74.0,0.0415202810603641
0,1,1.0,78752,0,4.77,Q3,1,1,1,1,1,422000,66.0,0.0697305863708399
2,2,2.0,78752,0,5.0,Q3,0,1,1,0,0,422000,152.0,0.7
3,4,2.0,78704,0,5.0,Q3,0,1,1,1,0,802000,165.0,0.0458945858730727
1,1,1.0,78701,0,4.62,Q3,0,0,1,0,1,727000,167.0,0.7
2,3,2.5,78758,0,4.33,Q3,0,1,1,1,0,398000,150.0,0.0571065989847715
2,3,2.0,78703,0,4.48,Q3,1,1,1,1,0,1324000,100.0,0.3778248587570621
2,3,1.0,78702,0,4.54,Q3,0,1,1,1,0,613000,90.0,0.0988342625443487
2,2,1.0,78723,0,5.0,Q3,1,1,1,1,0,502000,99.0,0.0071530758226037
2,2,2.0,78750,0,4.31,Q3,1,0,1,1,0,603000,77.0,0.0687830687830687
3,7,2.5,78702,0,5.0,Q3,0,0,1,1,1,613000,167.0,0.2469135802469135
2,3,2.5,78703,1,5.0,Q3,0,0,1,1,0,1324000,145.0,0.5217391304347826
2,2,2.0,78727,1,4.98,Q3,0,1,0,1,0,474000,95.0,0.6896551724137931
1,7,1.0,78733,0,5.0,Q3,1,1,1,0,0,1120000,271.0,0.0604107933950865
2,2,1.5,78704,1,5.0,Q3,0,1,1,1,0,802000,136.0,0.0382339553937187
3,3,2.0,78723,0,4.9,Q3,0,1,1,0,0,502000,141.0,0.3254437869822485
3,8,2.0,78704,1,5.0,Q3,1,0,1,0,0,802000,490.0,0.1115794693776345
1,1,1.0,78722,1,4.97,Q3,0,0,1,0,0,595000,113.0,0.2605989887203422
2,2,2.5,78748,1,4.98,Q3,0,0,1,1,0,440000,137.0,0.1798257937622927
5,6,3.0,78705,0,4.73,Q3,0,0,1,1,0,353000,322.0,0.460205739036275
2,3,1.0,78721,1,5.0,Q3,0,1,0,0,0,464000,89.0,0.2814070351758794
2,2,1.0,78721,0,4.89,Q3,0,1,1,0,0,464000,120.0,0.1906779661016949
2,3,1.0,78751,0,4.14,Q3,0,0,1,1,0,636000,126.0,0.0970873786407767
4,7,2.0,78704,1,5.0,Q3,1,0,0,1,0,802000,602.0,0.55858310626703
3,5,2.0,78721,1,4.71,Q3,1,1,1,1,0,464000,291.0,0.557909604519774
4,7,3.0,78721,1,4.78,Q3,0,1,1,1,0,464000,236.0,0.3747397640527412
